domainId,categoryId,categoryTitle,breadcrumb,mediaGroup,name,subName,pen,sel,reach,benchmarkPen
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment B,Audi A1,12.4,1.44,39930,8.611111111111112
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,Mercedes-Benz A-Class,11.4,1.44,36723,7.916666666666667
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment F,Mercedes-Benz S-Class,9.9,1.44,31606,6.875000000000001
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment A,Ford Transit Connect (vehicle),4.3,1.44,13858,2.986111111111111
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment D,Volkswagen Jetta,3.8,1.44,12209,2.638888888888889
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Jeep Renegade (BU),,3.7,1.44,11795,2.5694444444444446
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV - small,Jeep Renegade,3.7,1.44,11795,2.5694444444444446
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Mercedes-AMG GT (vehicle),,3.6,1.44,11465,2.5
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment B,Ford Explorer (vehicle),1.4,1.44,4370,0.9722222222222222
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,Hyundai Elantra,1.2,1.44,3797,0.8333333333333334
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Pick-up,Chevrolet Colorado (vehicle),1.1,1.44,3381,0.763888888888889
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Coupé,Nissan Sentra (vehicle),1,1.44,3298,0.6944444444444444
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (S),Audi Q7 (vehicle),15.1,1.43,48561,10.55944055944056
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment E,Mercedes-Benz E-Class,14.2,1.43,45691,9.93006993006993
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Coupé,Audi R8,13.4,1.43,43130,9.370629370629372
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment F,BMW 7 Series,12.2,1.43,39240,8.531468531468532
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment D,Skoda Octavia,11.8,1.43,37773,8.251748251748253
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Škoda Octavia,,11.7,1.43,37607,8.181818181818182
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment B,Mercedes-Benz Vito (vehicle),11.4,1.43,36466,7.9720279720279725
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (L),Volvo XC90,10.4,1.43,33443,7.272727272727273
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment F,BMW 6 Series,10.3,1.43,33160,7.202797202797203
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Ludospaces,Renault Trafic,9.2,1.43,29456,6.433566433566433
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,Nissan LEAF,9,1.43,28755,6.293706293706294
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Pick-up,Volkswagen Amarok,8.7,1.43,28052,6.083916083916083
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (L),Audi e-tron,7.8,1.43,25096,5.454545454545455
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV - small,Jeep Compass,4.9,1.43,15813,3.426573426573427
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Utility,Ford Transit Custom,4.7,1.43,14988,3.286713286713287
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV - Medium,Lexus NX,3.6,1.43,11451,2.5174825174825175
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (M),Kia Sorento,3.6,1.43,11528,2.5174825174825175
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Mazda CX-9 (vehicle),,2.9,1.43,9378,2.027972027972028
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (M),Nissan X-Trail,2.1,1.43,6674,1.4685314685314688
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Ford Escape (vehicle),,1,1.43,3126,0.6993006993006994
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment F,Lexus LS,0.5,1.43,1483,0.3496503496503497
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Coupé,Mercedes-AMG,25.5,1.42,81895,17.95774647887324
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (M),Mercedes-Benz G-Class,13.7,1.42,44001,9.647887323943662
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,Ford Focus,13,1.42,41785,9.15492957746479
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Pick-up,Volkswagen Caddy (vehicle),11.8,1.42,37854,8.309859154929578
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,Renault Mégane,11.1,1.42,35684,7.816901408450704
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Utility,Fiat Ducato,9.2,1.42,29592,6.47887323943662
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Utility,Renault Master,8.3,1.42,26725,5.845070422535212
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (S),Mazda CX-5,7.8,1.42,25038,5.492957746478873
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment E,Skoda Superb,7,1.42,22351,4.929577464788733
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Škoda Superb,,6.9,1.42,22262,4.859154929577465
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (L),Hyundai Santa Fe,6,1.42,19381,4.225352112676057
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment D,Toyota Prius,5.5,1.42,17501,3.8732394366197185
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Toyota Tundra (vehicle),,2.3,1.42,7229,1.619718309859155
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,BMW 1 Series,20,1.41,64139,14.184397163120568
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Coupé,Ford Mustang,14.4,1.41,46054,10.212765957446809
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Utility,Volkswagen Transporter,14.1,1.41,45120,10
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment C+,Mercedes-Benz Sprinter (vehicle),14,1.41,45043,9.929078014184398
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Coupé,Porsche 911,11.1,1.41,35599,7.872340425531915
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Utility,Ford Transit,10.3,1.41,33138,7.304964539007093
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (XS),Opel Mokka,8.9,1.41,28622,6.312056737588653
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment,Peugeot 308,8.4,1.41,26817,5.957446808510639
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Segment SUV (M),Porsche Macan,8.3,1.41,26663,5.886524822695036
brands-relationship,brands-relationship-automotive-s-segments,Automotive's Segments,Brands relationship > Automotive's Segments,Automotive & mobility,Pick-up,Dodge Ram (vehicle),7.9,1.41,25279,5.602836879432624
