Criteria Name;Target Size;Benchmark Size;Target Penetration;Benchmark Penetration;Score
Seiko Epson;5471;110604;0.01705423940149626;0.01418;73
Selena Gomez;8207;225271;0.02558291770573566;0.028880897435897435;23
Self care;63387;1924541;0.19759039900249376;0.24673602564102565;19
Self-awareness;41265;1325849;0.12863154613466335;0.16998064102564103;10
Self-confidence;49094;1527041;0.1530361596009975;0.19577448717948717;13
Self-esteem;51952;1572431;0.16194513715710723;0.20159371794871794;18
Self-help;24890;773166;0.07758728179551122;0.09912384615384616;11
Self-knowledge (psychology);43500;1311738;0.13559850374064839;0.16817153846153846;17
Selfie;6054;184488;0.018871571072319203;0.02365230769230769;11
Selfridges;5163;183296;0.016094139650872818;0.023499487179487178;3
Sennheiser;3630;86046;0.011315461346633417;0.01103153846153846;46
Sensodyne;1637;33355;0.00510286783042394;0.004276282051282052;70
Sephora;34495;1184935;0.10752805486284289;0.15191474358974358;5
Serena Williams;2439;68106;0.00760286783042394;0.00873153846153846;20
Sergio Pérez;2922;57168;0.00910847880299252;0.007329230769230769;76
Sergio Ramos;1688;41057;0.0052618453865336656;0.005263717948717949;40
Serie A;19324;443928;0.06023690773067332;0.056913846153846155;59
Service (motor vehicle);56416;1053097;0.17586034912718204;0.1350124358974359;92
Sesame Street (television show);4392;117512;0.013690773067331671;0.015065641025641025;26
Sevilla FC;2866;69487;0.008933915211970074;0.008908589743589743;41
Sewing;25530;824765;0.07958229426433915;0.10573910256410256;8
Sex and the City;5216;156245;0.016259351620947632;0.020031410256410257;12
Shades of Light;10712;201412;0.03339152119700748;0.025822051282051284;82
Shahid Kapoor;732;22893;0.002281795511221945;0.002935;0
Shakira;6602;170763;0.020579800498753117;0.021892692307692307;32
Share (finance);47587;1218272;0.14833852867830424;0.15618871794871794;49
Sharp Corporation;3048;61647;0.009501246882793017;0.007903461538461538;72
Shawn Mendes;2743;84680;0.008550498753117208;0.010856410256410256;10
Sheraton Hotels and Resorts;17281;403295;0.05386845386533666;0.05170448717948718;55
Sherlock (TV series);4840;127901;0.015087281795511222;0.016397564102564103;28
Shiseido;6962;254229;0.021701995012468826;0.032593461538461536;3
Shoes;100931;3343887;0.3146228179551122;0.42870346153846156;10
Shonen manga (anime & manga);2018;76345;0.006290523690773067;0.009787820512820513;2
Shooting sport;17648;417168;0.05501246882793018;0.053483076923076925;52
Shopify;82909;2238495;0.2584445137157107;0.2869865384615385;48
Shoppers Food & Pharmacy;659;26029;0.0020542394014962592;0.0033370512820512822;0
Shopping;319400;4600000;0.9956359102244389;0.5897435897435898;99
Shopping Malls;96095;2862414;0.29954800498753115;0.36697615384615384;27
Short film;25219;664937;0.07861284289276808;0.08524833333333333;35
Shorts;54691;1649131;0.17048316708229427;0.21142705128205128;19
Show jumping;31814;776596;0.09917082294264339;0.09956358974358974;52
Shower;65936;1456433;0.2055361596009975;0.18672217948717948;80
Shrimp;9853;253338;0.030713840399002493;0.03247923076923077;34
Siemens;21019;420333;0.06552057356608479;0.053888846153846155;79
Silk;24392;735228;0.07603491271820449;0.09426;14
Silk (soy milk);1135;30258;0.0035380299251870323;0.0038792307692307694;25
Silver Jewellery;1491;54534;0.0046477556109725685;0.006991538461538461;3
Silverstone Circuit;4591;84190;0.014311097256857856;0.010793589743589743;82
Simulation games;82782;2042550;0.2580486284289277;0.2618653846153846;68
Singapore Airlines;20143;482835;0.06278990024937656;0.06190192307692308;51
Singapore Grand Prix;2553;48322;0.007958229426433915;0.0061951282051282055;79
Singing (music);71454;1985595;0.2227369077306733;0.25456346153846154;38
Single malt whisky (liquor);11546;284255;0.03599127182044888;0.03644294871794872;42
Single-family detached home;111285;2985948;0.3468983790523691;0.38281384615384617;57
Sink;48188;1040817;0.15021197007481296;0.1334380769230769;79
Sixt;1115;26190;0.0034756857855361596;0.0033576923076923076;46
Skateboard;11536;314416;0.03596009975062344;0.04030974358974359;25
Skateboarding;34981;842984;0.1090430174563591;0.1080748717948718;56
Skateboarding companies;9495;194484;0.02959788029925187;0.024933846153846154;73
Skatepark;7644;209968;0.02382793017456359;0.02691897435897436;23
Skechers;4542;120946;0.014158354114713218;0.015505897435897436;27
Sketch (drawing);16535;499828;0.0515430174563591;0.06408051282051282;13
Sketch comedy;18592;460641;0.05795511221945137;0.05905653846153846;44
Ski;67218;1697924;0.20953241895261845;0.2176825641025641;58
Ski resort;72301;1760685;0.22537718204488777;0.22572884615384614;67
Skiing;125919;3667983;0.3925155860349127;0.4702542307692308;39
Skin care;81611;2561574;0.25439837905236906;0.3284069230769231;15
Skirt;42425;1500500;0.13224750623441398;0.19237179487179487;4
Skoda Auto;129681;2182470;0.4042425187032419;0.2798038461538462;98
Skoda Octavia;37773;643394;0.11774625935162095;0.08248641025641025;95
Skoda Superb;22351;382690;0.06967269326683292;0.049062820512820515;92
Skrillex;1401;38607;0.004367206982543641;0.004949615384615385;21
Skullcandy;853;22607;0.002658977556109726;0.0028983333333333335;0
Sky Sports (television network);4914;109859;0.015317955112219452;0.01408448717948718;57
Skype;1834;44666;0.005716957605985037;0.005726410256410256;40
Skyscanner;32634;840202;0.10172693266832918;0.10771820512820512;42
Sleep;73400;1793270;0.22880299251870323;0.22990641025641026;67
Slim-fit pants (apparel);18303;517642;0.05705423940149626;0.06636435897435898;22
Sling TV;930;19297;0.002899002493765586;0.002473974358974359;0
Slipper;8654;260446;0.026976309226932668;0.03339051282051282;12
Slot machine;31459;930503;0.0980642144638404;0.11929525641025641;18
Small and medium enterprises;144023;3347327;0.4489495012468828;0.42914448717948717;87
Small batch whiskey (liquor);2333;62756;0.007272443890274314;0.008045641025641025;25
Small business;167834;3665759;0.5231733167082294;0.46996910256410257;95
Smart (automobile);30431;524358;0.09485972568578553;0.06722538461538462;93
Smart TV;41721;903826;0.13005299251870325;0.1158751282051282;77
Smart Technologies;106902;2260372;0.3332356608478803;0.2897912820512821;91
Smart device;70537;1453250;0.2198784289276808;0.18631410256410255;87
Smartphones;177857;4325612;0.5544170822942643;0.554565641025641;87
Smeg (appliances);6568;147457;0.020473815461346634;0.01890474358974359;57
Smile (human physiology);22444;502440;0.06996259351620948;0.06441538461538461;65
Smirnoff;3563;83981;0.011106608478802992;0.010766794871794872;47
Smoking (cooking);10824;255986;0.03374064837905237;0.03281871794871795;49
Smoothie;6767;168560;0.02109413965087282;0.02161025641025641;38
Snack food;46651;1364435;0.14542082294264339;0.1749275641025641;22
Snacking;69268;1821568;0.21592269326683292;0.23353435897435898;50
Snacking (Product);46455;1187188;0.14480985037406482;0.15220358974358975;48
Snapchat;21136;539037;0.0658852867830424;0.06910730769230769;40
Sneaker Freaker (publication);8616;217556;0.02685785536159601;0.027891794871794873;37
Sneaker collecting;15591;416749;0.04860037406483791;0.05342935897435897;29
Sneakers (footwear);67479;1929139;0.21034600997506234;0.24732551282051282;30
Snickers;5330;126581;0.016614713216957604;0.016228333333333334;46
Snoop Dogg;4624;132282;0.014413965087281795;0.016959230769230768;17
Snorkeling (water sport);13092;296831;0.040810473815461344;0.03805525641025641;58
Snowboarding;100570;2580479;0.31349750623441397;0.330830641025641;65
Soap opera;18271;583340;0.05695448877805486;0.07478717948717949;9
Soccer (Topic);165371;4469421;0.5154956359102244;0.5730026923076923;69
Soccer in Asia;3237;78246;0.010090399002493766;0.010031538461538462;42
Soccer in South America;6565;162451;0.020464463840399003;0.02082705128205128;39
Soccer players;12802;294467;0.03990648379052369;0.03775217948717949;56
Social change;20083;534933;0.06260286783042394;0.06858115384615385;31
Social entrepreneurship;17630;417951;0.05495635910224439;0.05358346153846154;52
Social media;111595;2609931;0.3478647132169576;0.3346065384615385;82
Social media marketing;53875;1277722;0.16793952618453864;0.16381051282051282;67
Social movement;40425;1027989;0.1260130922693267;0.13179346153846153;47
Social network;149056;3881237;0.46463840399002493;0.4975944871794872;74
SodaStream;4557;95550;0.014205112219451371;0.01225;67
Sofa bed;88381;2309354;0.27550187032418955;0.29607102564102566;57
Sofitel;16305;306790;0.05082605985037406;0.039332051282051285;83
Soft drink;56787;1486166;0.17701683291770573;0.19053410256410255;47
Soft rock;3034;77076;0.009457605985037407;0.00988153846153846;34
Softball;3914;148036;0.01220074812967581;0.01897897435897436;2
Software;181977;4345434;0.5672599750623442;0.5571069230769231;89
Solar System (astronomy);10925;241751;0.034055486284289276;0.03099371794871795;62
Solar energy;111700;2268910;0.34819201995012466;0.29088589743589743;94
Solar panel;119317;2725501;0.3719357855361596;0.3494232051282051;86
Solar power;84934;1732223;0.26475685785536157;0.2220798717948718;90
Solidarity;37505;1001462;0.11691084788029925;0.1283925641025641;36
Son (family);2370;71068;0.007387780548628429;0.009111282051282052;12
Song (music);52032;1517046;0.16219451371571073;0.19449307692307694;24
Sonic the Hedgehog (series);1243;35521;0.0038746882793017456;0.004553974358974359;17
Sonos;5226;106324;0.01629052369077307;0.013631282051282051;72
Sons of Anarchy;3684;73815;0.011483790523690774;0.009463461538461539;74
Sony;23855;510885;0.07436097256857856;0.06549807692307692;72
Sony Music Entertainment;2404;69587;0.007493765586034913;0.008921410256410257;15
Sony Pictures Entertainment;14521;388643;0.04526496259351621;0.04982602564102564;29
Sotheby's;20260;477783;0.06315461346633416;0.06125423076923077;54
Sotheby's International Realty;7646;160395;0.02383416458852868;0.020563461538461537;69
Soul music;46638;1375371;0.14538029925187032;0.1763296153846154;21
Sound recording and reproduction;49736;1182206;0.15503740648379052;0.1515648717948718;64
SoundCloud;17104;465385;0.053316708229426434;0.05966474358974359;27
Soundbar;4845;98001;0.01510286783042394;0.012564230769230769;73
Soup (food & drink);19703;506764;0.061418329177057356;0.06496974358974358;38
South Park;1109;26451;0.003456982543640898;0.0033911538461538463;44
South by Southwest;1011;25692;0.003151496259351621;0.0032938461538461537;33
Southampton F.C.;2797;62569;0.008718827930174564;0.008021666666666667;56
Southeastern Conference (sports league);1750;53264;0.005455112219451372;0.006828717948717949;11
Southern Bus and Mobility;2073;34387;0.0064619700748129675;0.004408589743589744;89
Spa;103495;3254285;0.3226153366583541;0.41721602564102567;18
Spa (Wellness);103495;3254285;0.3226153366583541;0.41721602564102567;18
Spacecraft (spaceflight);13248;275217;0.04129675810473815;0.03528423076923077;73
Spanish cuisine;29640;756444;0.09239401496259352;0.09698;43
Spanish soccer players (soccer);1350;30905;0.004208229426433915;0.003962179487179487;51
Spar;2517;64709;0.007846009975062344;0.00829602564102564;31
Sparkling wine;35986;913482;0.11217581047381546;0.11711307692307692;46
Spartan race;4877;126333;0.015202618453865337;0.01619653846153846;31
Special occasions and events;13330;410309;0.041552369077306736;0.052603717948717946;11
Specialty coffee;28372;692329;0.08844139650872818;0.0887601282051282;51
Speculative fiction;12360;358089;0.0385286783042394;0.045908846153846154;17
Speidell Super Cars;4366;69160;0.013609725685785536;0.008866666666666667;93
Spicy food;1121;35808;0.0034943890274314214;0.004590769230769231;8
Splenda;1518;38495;0.004731920199501247;0.00493525641025641;33
Sponge Bob Square Pants;1882;72301;0.005866583541147132;0.009269358974358974;2
Sponsler Auto;3104;49329;0.00967581047381546;0.0063242307692307695;92
Sponsler Auto;2273;35643;0.007085411471321696;0.004569615384615385;93
Sport Club Corinthians Paulista;638;41807;0.001988778054862843;0.005359871794871795;0
Sport Club Internacional (soccer team);597;28729;0.0018609725685785536;0.003683205128205128;0
Sport bike;52508;1221161;0.1636783042394015;0.15655910256410258;69
Sport climbing;11755;290102;0.0366427680798005;0.0371925641025641;42
Sporting News (news service);3527;90489;0.010994389027431422;0.011601153846153846;32
Sports (sports);219315;5544456;0.6836502493765586;0.7108276923076923;87
Sports Illustrated (publication);1592;55118;0.004962593516209477;0.007066410256410256;4
Sports TV shows;3614;101563;0.011265586034912718;0.013020897435897436;19
Sports Tracker;4669;105579;0.01455423940149626;0.013535769230769231;55
Sports bra;7711;216973;0.024036783042394014;0.02781705128205128;20
Sports car;176781;2929584;0.5510629675810473;0.3755876923076923;99
Sports games;48684;1188862;0.15175810473815463;0.15241820512820514;59
Sports news and content (sport);47502;1175594;0.14807356608478803;0.1507171794871795;56
Sports venues (place);12129;283868;0.03780860349127182;0.03639333333333333;52
Sportsmans Warehouse;2591;46667;0.008076683291770574;0.005982948717948718;83
Sportswear (activewear);103862;2962988;0.32375935162094766;0.3798702564102564;40
Sportswear (fashion);35496;914803;0.11064837905236907;0.1172824358974359;43
Spotify;87869;2529311;0.2739058603491272;0.324270641025641;34
Spray Nine;12827;233970;0.039984413965087284;0.029996153846153846;85
Sprint (running);16043;422024;0.050009351620947634;0.05410564102564103;32
Sprite (soft drink);9590;220116;0.029894014962593515;0.02822;54
Squarespace;26610;664374;0.08294887780548628;0.08517615384615385;46
Squash (sport);7647;199914;0.02383728179551122;0.02563;30
Squat (exercise);1837;59398;0.005726309226932669;0.007615128205128205;7
Stadium (place);9766;217478;0.030442643391521196;0.02788179487179487;60
Stainless Steel Bottle;8886;191064;0.027699501246882793;0.024495384615384617;66
Stand-up comedy;55786;1485325;0.17389650872817955;0.19042628205128206;43
Standard Chartered;3595;72708;0.011206359102244389;0.009321538461538461;72
Standup paddleboarding;8739;212242;0.027241271820448876;0.02721051282051282;44
Stanley Black & Decker;15598;297671;0.04862219451371571;0.038162948717948716;82
Stanley Cup;2001;62222;0.0062375311720698256;0.007977179487179487;9
Stanley Cup Playoffs;1375;44679;0.004286159600997506;0.005728076923076923;6
Star Wars;39020;1133516;0.12163341645885287;0.1453225641025641;22
Star Wars (film);3045;86520;0.009491895261845386;0.011092307692307693;18
Starbucks;23034;571036;0.07180174563591023;0.0732097435897436;46
Startup Weekend;32702;683845;0.10193890274314214;0.0876724358974359;78
Startup company;115111;3004354;0.35882481296758106;0.38517358974358973;65
Startup ecosystem;5718;119737;0.017824189526184538;0.015350897435897437;68
Stationery (office supplies);14977;393744;0.04668640897755611;0.05048;32
Steak;36603;946280;0.11409912718204489;0.12131794871794872;42
Steakhouse;25662;626015;0.07999376558603491;0.08025833333333333;50
Steam (software);20759;490934;0.06471009975062345;0.06294025641025641;54
SteelSeries;2036;40895;0.006346633416458853;0.005242948717948718;73
Stella Artois;12196;280993;0.038017456359102246;0.03602474358974359;55
Stella McCartney;8178;365154;0.025492518703241894;0.046814615384615385;0
Stephen Curry;934;24062;0.0029114713216957604;0.003084871794871795;0
Stephen King;4861;146789;0.015152743142144638;0.018819102564102564;12
Steve Aoki;1534;42738;0.004781795511221945;0.005479230769230769;20
Sticker;15571;363195;0.048538029925187035;0.04656346153846154;54
Stihl;32351;629669;0.10084476309226932;0.08072679487179488;84
Stiiizy;1218;21747;0.0037967581047381547;0.002788076923076923;84
Stock exchange;81367;1941633;0.25363778054862846;0.2489273076923077;74
Stock market;75881;1902434;0.236536783042394;0.24390179487179486;63
Stone Brewing Co. (beer);3483;72559;0.010857231920199502;0.009302435897435898;68
Storytelling;40758;1111047;0.12705112219451373;0.14244192307692308;33
Storytelling (culture);39293;1188269;0.12248441396508729;0.15234217948717949;15
Stradivarius (Inditex);8108;308750;0.02527431421446384;0.03958333333333333;2
Stranger Things (TV series);9255;244456;0.028849750623441396;0.03134051282051282;29
Strategic planning;22123;476684;0.06896197007481297;0.06111333333333333;71
Strategy games;45803;1191094;0.1427774314214464;0.15270435897435897;45
Strategy video game;26852;738072;0.08370324189526185;0.09462461538461539;28
Strawberry;15159;425510;0.047253740648379054;0.0545525641025641;22
Street Fighter (video game);2213;48136;0.0068983790523690774;0.006171282051282052;61
Street League Skateboarding;941;28741;0.002933291770573566;0.0036847435897435898;0
Street art;13825;403788;0.04309538653366583;0.051767692307692306;16
Street artist;2457;62383;0.007658977556109726;0.007997820512820513;33
Street dance;14228;391394;0.04435162094763092;0.05017871794871795;24
Street photography;21489;553520;0.0669856608478803;0.07096410256410256;38
Strength training;60493;1513532;0.18856920199501248;0.1940425641025641;58
Stress;3676;128588;0.011458852867830424;0.016485641025641026;4
String instrument;13609;368563;0.042422069825436406;0.047251666666666664;27
Strong Pilates;5723;124502;0.017839775561097258;0.01596179487179487;62
Student;62736;1561151;0.19556109725685786;0.2001475641025641;60
Students' union (higher education);4722;142920;0.014719451371571072;0.018323076923076925;12
Stuffed toy;20578;632410;0.06414588528678304;0.08107820512820513;12
Stussy;7567;218218;0.023587905236907732;0.027976666666666667;17
Style & Fashion;14774;471786;0.04605361596009975;0.060485384615384614;8
Subaru;35509;617281;0.11068890274314215;0.07913858974358974;93
Subaru Forester;6700;117009;0.020885286783042394;0.015001153846153846;87
Subaru Outback (vehicle);3890;69870;0.012125935162094764;0.008957692307692307;84
Subscription business model;36915;853655;0.1150716957605985;0.10944294871794871;65
Subway (restaurant);10211;257680;0.03182980049875312;0.03303589743589744;37
Sugar (food & drink);23707;621241;0.0738996259351621;0.07964628205128205;35
Sugar substitute;12702;323522;0.03959476309226933;0.04147717948717949;37
Suits (TV series);3830;82363;0.011938902743142145;0.010559358974358975;63
Summer;56610;1489084;0.17646508728179552;0.19090820512820514;45
Summer Olympic Games;5991;152523;0.018675187032418952;0.019554230769230768;35
Summer vacation;51320;1285762;0.15997506234413966;0.16484128205128204;54
Sun;56888;1253967;0.17733167082294266;0.160765;78
Sundance Film Festival;4580;139138;0.014276807980049875;0.01783820512820513;11
Sunderland A.F.C.;3680;78929;0.011471321695760598;0.010119102564102565;64
Sunglasses;63685;1605735;0.19851932668329178;0.20586346153846155;57
Sunless Tanning;3967;120985;0.012365960099750623;0.015510897435897435;11
Super Bowl;2050;70011;0.006390274314214464;0.008975769230769232;5
Super Mario Bros.;8482;213425;0.02644014962593516;0.027362179487179488;37
Super Rugby;714;28617;0.00222568578553616;0.003668846153846154;0
Super Smash Bros.;3121;78271;0.009728802992518703;0.01003474358974359;36
Superbike World Championship;10955;200839;0.03414900249376559;0.025748589743589744;84
Supercar (vehicle);36129;684571;0.1126215710723192;0.08776551282051281;88
Superga (brand);886;26153;0.002761845386533666;0.003352948717948718;0
Superhero film;11758;309775;0.03665211970074813;0.03971474358974359;31
Superman (TV series);955;23191;0.002976932668329177;0.0029732051282051284;0
Supermarket;141307;3843953;0.4404831670822943;0.49281448717948717;62
Supply chain;90205;1915704;0.2811876558603491;0.24560307692307692;88
Supreme (clothing);13707;379201;0.04272755610972569;0.048615512820512824;24
Surf (detergent);999;26215;0.003114089775561097;0.003360897435897436;0
Surfing;64715;1501810;0.20173004987531173;0.1925397435897436;74
Surround sound;2421;49044;0.0075467581047381545;0.0062876923076923075;72
Survivalism;9394;238445;0.02928304239401496;0.030569871794871795;36
Sushi;40835;1123038;0.12729114713216957;0.14397923076923078;31
Sustainable Architecture;31822;657431;0.09919576059850374;0.08428602564102564;79
Sustainable agriculture;57957;1355162;0.1806639650872818;0.17373871794871795;70
Sustainable energy;114975;2795641;0.35840087281795513;0.3584155128205128;78
Sustainable fashion;47002;1203569;0.1465149625935162;0.15430371794871794;48
Sustainable fishery;2039;55627;0.006355985037406484;0.007131666666666666;23
Sustainable tourism;30763;777345;0.09589463840399003;0.09965961538461539;45
Sustainable transport;75021;1414091;0.23385598503740648;0.18129371794871796;94
Suzuki;124748;2433986;0.3888653366583541;0.31204948717948716;96
Suzuki MotoGP;6806;122359;0.02121571072319202;0.015687051282051282;85
Suzuki Swift;19130;343353;0.05963216957605985;0.044019615384615386;88
Swarovski;33136;962116;0.10329177057356609;0.12334820512820513;21
Swatch;16591;368693;0.05171758104738155;0.047268333333333336;64
Sweater;67383;2150756;0.21004675810473816;0.2757379487179487;12
Swedish House Mafia;2295;69351;0.007153990024937656;0.008891153846153846;11
Sweet Earth;2758;54344;0.008597256857855362;0.006967179487179487;75
Sweetwater;6536;158731;0.020374064837905236;0.020350128205128205;43
Swimming;92785;2263496;0.2892300498753117;0.29019179487179486;73
Swimming pool;114957;2766768;0.3583447630922693;0.35471384615384616;79
Swimsuit;52651;1607765;0.16412406483790523;0.20612371794871795;16
Sword Art Online (anime & manga);3605;121757;0.011237531172069826;0.015609871794871794;5
Swoveralls;7474;162859;0.023298004987531172;0.020879358974358976;63
Syfy;1248;30320;0.003890274314214464;0.003887179487179487;41
Sylvie;5309;102753;0.01654925187032419;0.013173461538461538;78
Sziget Festival;4294;101934;0.013385286783042395;0.01306846153846154;46
São Paulo FC (soccer team);1598;64736;0.004981296758104738;0.00829948717948718;1
Sézane;14771;491719;0.04604426433915212;0.06304089743589744;6
T'ai chi ch'uan;6562;192264;0.02045511221945137;0.02464923076923077;14
T-Mobile;6215;132975;0.019373441396508727;0.017048076923076923;65
T-Series;1820;40335;0.005673316708229427;0.005171153846153846;57
T-shirt;101126;2927559;0.31523067331670823;0.3753280769230769;35
TAG Heuer;55497;1203668;0.17299563591022443;0.15431641025641027;79
TCL Corporation;1054;23863;0.0032855361596009977;0.0030593589743589744;52
TCX;32241;570068;0.10050187032418953;0.07308564102564102;91
TED (conference);4764;106425;0.014850374064837905;0.01364423076923077;57
TLC (TV network);1320;37151;0.004114713216957606;0.004762948717948718;19
TV game shows;38841;1027876;0.12107543640897755;0.13177897435897437;39
TV reality shows;91505;2802985;0.2852400249376559;0.3593570512820513;21
TV talkshows;40147;1076855;0.12514650872817956;0.13805833333333334;36
TVB;1737;83512;0.005414588528678304;0.010706666666666666;0
Table (furniture);125148;3562333;0.3901122194513716;0.456709358974359;45
Table tennis;15699;392286;0.04893703241895262;0.050293076923076926;41
Tablet computers;114781;2764482;0.35779613466334165;0.3544207692307692;79
Tabletop role-playing game (games);8067;285794;0.025146508728179553;0.03664025641025641;4
Taco;13423;361757;0.04184226932668329;0.04637910256410256;27
Taco Bell;6390;155123;0.019918952618453865;0.019887564102564103;43
Tactical role-playing game (video games);7984;220033;0.02488778054862843;0.028209358974358976;23
Taekwondo;11365;336640;0.03542705735660848;0.04315897435897436;14
Take 5;9370;155339;0.029208229426433915;0.01991525641025641;91
Takeaway.com;30203;756928;0.09414900249376558;0.09704205128205128;46
Tampax;1241;35609;0.0038684538653366582;0.004565256410256411;16
Tanning bed;8803;239181;0.02744077306733167;0.03066423076923077;25
Tanqueray;4858;107358;0.015143391521197008;0.013763846153846154;59
Taobao;1908;71169;0.005947630922693267;0.00912423076923077;2
Tap dance;6383;170290;0.01989713216957606;0.021832051282051283;27
Taste;14258;355422;0.04444513715710723;0.045566923076923074;41
Tata Motors;14209;248662;0.04429239401496259;0.03187974358974359;89
Tate Modern;5809;199968;0.01810785536159601;0.025636923076923078;5
Tattoo ink;18642;532734;0.058110972568578556;0.06829923076923076;20
Tattoos;82476;2346188;0.2570947630922693;0.30079333333333336;35
Tax law;9085;207227;0.028319825436408978;0.0265675641025641;55
Tax preparation;2462;52242;0.007674563591022444;0.006697692307692307;64
Taylor Swift;14881;417684;0.04638715710723192;0.05354923076923077;22
TaylorMade-Adidas;5075;122737;0.015819825436408978;0.01573551282051282;43
Tbilisi;1614;64040;0.005031172069825437;0.00821025641025641;1
Tchibo;1413;33144;0.004404613466334165;0.004249230769230769;47
Tea;68923;1826961;0.21484725685785536;0.23422576923076924;48
Team sport;76008;1736285;0.23693266832917706;0.22260064102564103;78
TechCrunch;22774;428790;0.07099127182044888;0.05497307692307692;85
Technology (industry);186753;3858719;0.5821477556109725;0.4947075641025641;97
Teen Wolf (2011 TV series);3077;90067;0.009591645885286782;0.011547051282051283;14
Teen drama;2099;82740;0.006543017456359102;0.010607692307692308;1
Tefal;39967;955783;0.1245854114713217;0.12253628205128204;60
Tekken;1281;28927;0.0039931421446384036;0.0037085897435897436;53
Telecommunications network;25948;588947;0.0808852867830424;0.07550602564102564;64
Telecommunications services;41776;866808;0.13022443890274316;0.11112923076923077;81
Telefonica;23261;407797;0.07250935162094763;0.052281666666666664;90
Television comedy;8053;212132;0.02510286783042394;0.027196410256410255;30
Television network;40049;1065836;0.12484102244389027;0.13664564102564103;38
Televisions;73060;1627758;0.2277431421446384;0.20868692307692308;80
Tendeza Moda;10728;235381;0.03344139650872818;0.03017705128205128;63
Tennessee whiskey;5434;132018;0.016938902743142144;0.016925384615384616;42
Tennis;111074;2716481;0.3462406483790524;0.34826679487179485;77
Tent;55930;1245981;0.17434538653366582;0.15974115384615384;77
Tequila;6282;139980;0.01958229426433915;0.017946153846153848;58
Term life insurance;1534;32858;0.004781795511221945;0.004212564102564102;63
Terrace (building);56656;1176637;0.17660847880299252;0.15085089743589744;84
Tesco;1358;40436;0.004233167082294265;0.0051841025641025645;12
Tesla Model S;45789;797728;0.14273379052369078;0.10227282051282051;95
Tesla Model X;43838;777874;0.13665211970074814;0.09972743589743589;93
Tesla Motors;137751;2305431;0.42939837905236905;0.2955680769230769;98
Texas HoldEm Poker;906;25282;0.0028241895261845386;0.0032412820512820514;0
TexasBank;2778;48533;0.008659600997506234;0.006222179487179487;86
Thai cuisine;28797;728462;0.08976620947630923;0.09339256410256411;44
Thanksgiving;13319;346440;0.04151807980049875;0.044415384615384614;33
The Avengers (2012 film);1589;45326;0.004953241895261845;0.005811025641025641;17
The Bahamas (place);3748;95814;0.011683291770573567;0.012283846153846154;33
The Beatles;15979;404965;0.04980985037406484;0.051918589743589746;39
The Big Bang Theory;2702;66662;0.008422693266832917;0.008546410256410257;38
The Body Shop;6296;183916;0.019625935162094762;0.02357897435897436;15
The Botanist (gin);892;20952;0.0027805486284289277;0.0026861538461538464;0
The Chainsmokers;904;25369;0.002817955112219451;0.0032524358974358974;0
The Championships;6781;158071;0.02113778054862843;0.02026551282051282;50
The Championships, Wimbledon;6878;158829;0.021440149625935163;0.020362692307692307;52
The Championships, Wimbledon (tennis competition);6969;159849;0.021723815461346635;0.020493461538461537;53
The Color Run;3973;100964;0.012384663341645886;0.012944102564102564;34
The Conjuring;1089;32262;0.0033946384039900248;0.004136153846153846;13
The Dark Knight;5556;146551;0.017319201995012468;0.018788589743589743;28
The Dark Knight (film);5556;146551;0.017319201995012468;0.018788589743589743;28
The Dark Knight Rises;2365;61363;0.007372194513715711;0.007867051282051282;30
The Elder Scrolls;3950;96983;0.012312967581047381;0.012433717948717948;40
The Elder Scrolls V: Skyrim;1788;46669;0.00557356608478803;0.005983205128205128;29
The Fast and the Furious (2001 film);5654;117584;0.017624688279301744;0.015074871794871795;69
The Flash (2014 TV series);872;21823;0.002718204488778055;0.002797820512820513;0
The Glenlivet;6017;141511;0.018756234413965088;0.0181424358974359;48
The Gulley Amphitheater at Gulf Place;3548;64831;0.011059850374064838;0.008311666666666667;83
The Holiday;5490;134519;0.01711346633416459;0.01724602564102564;41
The Home Depot;13764;297551;0.042905236907730675;0.038147564102564105;67
The Kooples;2721;85638;0.008481920199501248;0.010979230769230769;9
The Laughing Cow;2317;58513;0.007222568578553616;0.007501666666666667;35
The Legend of Zelda;4493;108217;0.014005610972568578;0.01387397435897436;43
The Legend of Zelda: Ocarina of Time;1869;43185;0.005826059850374065;0.005536538461538462;50
The Lego Movie;3546;104524;0.01105361596009975;0.01340051282051282;13
The Lion King (musical);5106;136250;0.01591645885286783;0.01746794871794872;26
The Lord of the Rings;7019;187398;0.021879675810473814;0.024025384615384615;27
The Macallan distillery (liquor);6139;141224;0.019136533665835412;0.018105641025641026;52
The Mentalist;2598;56285;0.00809850374064838;0.007216025641025641;61
The North Face;28633;686032;0.08925498753117207;0.08795282051282051;55
The Notorious B.I.G.;2584;71715;0.008054862842892769;0.009194230769230769;21
The Open Championship;7177;190483;0.02237219451371571;0.024420897435897437;28
The Republic of Tea;1107;36418;0.0034507481296758105;0.004668974358974359;6
The Rolling Stones;13711;334482;0.04274002493765586;0.04288230769230769;45
The Seals;37652;648620;0.11736907730673317;0.08315641025641025;94
The Simpsons;3593;87614;0.011200124688279302;0.011232564102564102;41
The Smurfs;2315;63540;0.007216334164588529;0.008146153846153846;22
The Sopranos;1988;42985;0.006197007481296758;0.005510897435897436;61
The Timberland Company;2864;64634;0.008927680798004987;0.008286410256410257;54
